avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.92,0.92,5.95,0.29227460104170494,0.04,-9003,9003,0.0,0.0,0.0005,0.13389155353223314
-0.94,0.94,4.84,0.28936627547762456,0.03,-9095,9095,0.0,0.0,0.0005,0.1330537859850012
-0.96,0.96,5.79,0.28648688967620767,0.02,-9191,9191,0.0,0.0,0.0005,0.13214942804575633
-0.92,0.92,5.3,0.28363615566767725,0.04,-9283,9283,0.0,0.0,0.0005,0.13141814141734784
-0.94,0.94,5.23,0.2808137883477466,0.03,-9377,9377,0.0,0.0,0.0005,0.13061963624911424
-0.94,0.94,4.97,0.27801950544910525,0.03,-9471,9471,0.0,0.0,0.0005,0.1298336067494727
-0.9,0.9,5.42,0.2752530275131885,0.05,-9561,9561,0.0,0.0,0.0005,0.12921478955119758
-0.98,0.98,5.69,0.27251407786223053,0.01,-9659,9659,0.0,0.0,0.0005,0.1282978232443658
-0.92,0.92,5.21,0.26980238257159034,0.04,-9750,9750,0.0,0.0,0.0005,0.12762384550797648
-0.98,0.98,4.55,0.26711767044235935,0.01,-9848,9848,0.0,0.0,0.0005,0.12673282327096433
-0.96,0.96,5.4,0.2644596729742376,0.02,-9944,9944,0.0,0.0,0.0005,0.1259303811743478
-0.88,0.88,5.63,0.2618281243386805,0.06,-10032,10032,0.0,0.0,0.0005,0.12543840011939408
-0.94,0.94,5.02,0.2592227613523128,0.03,-10126,10126,0.0,0.0,0.0005,0.12473150137026887
-1.0,1.0,4.69,0.2566433234506087,0.0,-10226,10226,0.0,0.0,0.0005,0.12381442540989633
-0.96,0.96,5.37,0.25408955266183103,0.02,-10322,10322,0.0,0.0,0.0005,0.12305671118896432
-0.92,0.92,6.26,0.251561193581232,0.04,-10414,10414,0.0,0.0,0.0005,0.12245489457285703
-0.98,0.98,5.06,0.24905799334551096,0.01,-10512,10512,0.0,0.0,0.0005,0.12164592475361485
-0.92,0.92,5.83,0.24657970160752318,0.04,-10604,10604,0.0,0.0,0.0005,0.12106278122991215
-0.9,0.9,5.61,0.24412607051124421,0.05,-10693,10693,0.0,0.0,0.0005,0.12055882561520459
-0.92,0.92,5.46,0.24169685466698065,0.04,-10785,10785,0.0,0.0,0.0005,0.11999154989085276
-0.98,0.98,5.39,0.2392918111268288,0.01,-10883,10883,0.0,0.0,0.0005,0.11922243199776239
-0.94,0.94,5.91,0.23691069936037742,0.03,-10977,10977,0.0,0.0,0.0005,0.11860287480036108
-0.88,0.88,6.37,0.23455328123065203,0.06,-11065,11065,0.0,0.0,0.0005,0.11819874491414385
-0.9,0.9,5.95,0.23221932097029852,0.05,-11155,11155,0.0,0.0,0.0005,0.11773166221491678
-0.96,0.96,4.99,0.22990858515800353,0.02,-11251,11251,0.0,0.0,0.0005,0.11706686619957826
-0.98,0.98,5.14,0.22762084269515043,0.01,-11349,11349,0.0,0.0,0.0005,0.11634349030470914
-0.96,0.96,5.51,0.22535586478270647,0.02,-11445,11445,0.0,0.0,0.0005,0.11569693309173881
-0.96,0.96,5.47,0.2231134248983408,0.02,-11541,11541,0.0,0.0,0.0005,0.11505899606692888
-0.92,0.92,5.52,0.22089329877376948,0.04,-11632,11632,0.0,0.0,0.0005,0.11456194953976558
-0.9,0.9,5.7,0.21869526437232614,0.05,-11722,11722,0.0,0.0,0.0005,0.1141372278139596
-0.96,0.96,5.44,0.21651910186675627,0.02,-11818,11818,0.0,0.0,0.0005,0.11352199202666492
-0.94,0.94,5.59,0.21436459361723184,0.03,-11912,11912,0.0,0.0,0.0005,0.11297967664437374
-0.9,0.9,5.85,0.21223152414958518,0.05,-12002,12002,0.0,0.0,0.0005,0.11257338236242823
-0.94,0.94,5.12,0.21011968013375878,0.03,-12096,12096,0.0,0.0,0.0005,0.11204409973719634
-0.92,0.92,5.48,0.20802885036247035,0.04,-12188,12188,0.0,0.0,0.0005,0.11158524934717534
-0.98,0.98,5.91,0.20595882573009017,0.01,-12286,12286,0.0,0.0,0.0005,0.11094234542117587
-1.0,1.0,5.0,0.20390939921172724,0.0,-12386,12386,0.0,0.0,0.0005,0.11024463870196843
-0.9,0.9,5.41,0.20188036584252542,0.05,-12476,12476,0.0,0.0,0.0005,0.1098681332416724
-0.94,0.94,5.52,0.19987152269716466,0.03,-12569,12569,0.0,0.0,0.0005,0.10937208869014346
-0.94,0.94,4.95,0.1978826688695654,0.03,-12663,12663,0.0,0.0,0.0005,0.10888216776742177
-0.94,0.94,5.34,0.195913605452797,0.03,-12757,12757,0.0,0.0,0.0005,0.10839825777559658
-0.92,0.92,5.37,0.19396413551918396,0.04,-12849,12849,0.0,0.0,0.0005,0.107981220657277
-0.9,0.9,5.27,0.1920340641006117,0.05,-12939,12939,0.0,0.0,0.0005,0.10762984061572026
-0.96,0.96,5.66,0.19012319816902712,0.02,-13035,13035,0.0,0.0,0.0005,0.1071019818083248
-0.92,0.92,5.32,0.1882313466171339,0.04,-13127,13127,0.0,0.0,0.0005,0.10670019759295851
-1.0,1.0,5.36,0.18635832023927978,0.0,-13227,13227,0.0,0.0,0.0005,0.10606511517171596
-0.98,0.98,5.21,0.1845039317125339,0.01,-13325,13325,0.0,0.0,0.0005,0.10549671617064078
-0.9,0.9,5.33,0.1826679955779523,0.05,-13415,13415,0.0,0.0,0.0005,0.10517028410093524
-0.98,0.98,4.67,0.1808503282220301,0.01,-13512,13512,0.0,0.0,0.0005,0.10461376527688439
-0.9,0.9,5.47,0.1790507478583385,0.05,-13602,13602,0.0,0.0,0.0005,0.10429626184524156
-0.9,0.9,5.26,0.17726907450934348,0.05,-13692,13692,0.0,0.0,0.0005,0.10398242876134328
-0.92,0.92,5.36,0.17550512998840695,0.04,-13784,13784,0.0,0.0,0.0005,0.10361473478535717
-0.96,0.96,5.96,0.17375873788196544,0.02,-13880,13880,0.0,0.0,0.0005,0.10313696360207988
-0.92,0.92,5.5,0.17202972353188736,0.04,-13972,13972,0.0,0.0,0.0005,0.10277825123572525
-0.96,0.96,5.0,0.17031791401800456,0.02,-14068,14068,0.0,0.0,0.0005,0.10231060392068245
-0.88,0.88,6.3,0.16862313814081933,0.06,-14156,14156,0.0,0.0,0.0005,0.10207291725183978
-0.88,0.88,5.78,0.16694522640438217,0.06,-14246,14246,0.0,0.0,0.0005,0.10183788615161164
-0.94,0.94,5.04,0.16528401099933998,0.03,-14338,14338,0.0,0.0,0.0005,0.10143880895505805
-0.98,0.98,5.87,0.163639325786154,0.01,-14435,14435,0.0,0.0,0.0005,0.10093365007458152
-1.0,1.0,5.38,0.16201100627848367,0.0,-14535,14535,0.0,0.0,0.0005,0.10037910004944783
-0.94,0.94,4.7,0.1603988896267364,0.03,-14629,14629,0.0,0.0,0.0005,0.09999453581771488
-0.94,0.94,5.42,0.1588028146017808,0.03,-14723,14723,0.0,0.0,0.0005,0.09961415140481496
-0.94,0.94,5.46,0.15722262157882166,0.03,-14817,14817,0.0,0.0,0.0005,0.09923787903356575
-0.96,0.96,5.18,0.15565815252143622,0.02,-14913,14913,0.0,0.0,0.0005,0.09881189183377238
-0.96,0.96,5.64,0.15410925096576863,0.02,-15009,15009,0.0,0.0,0.0005,0.098390460403187
-0.94,0.94,5.87,0.15257576200488188,0.03,-15103,15103,0.0,0.0,0.0005,0.09802670070740918
-0.94,0.94,5.66,0.15105753227326543,0.03,-15197,15197,0.0,0.0,0.0005,0.09766679011692503
-0.96,0.96,4.73,0.1495544099314969,0.02,-15293,15293,0.0,0.0,0.0005,0.09725803905057628
-0.92,0.92,5.54,0.1480662446510568,0.04,-15384,15384,0.0,0.0,0.0005,0.09695827443589342
-0.94,0.94,5.27,0.14659288759929356,0.03,-15478,15478,0.0,0.0,0.0005,0.09660955158585491
-0.94,0.94,5.69,0.14513419142453915,0.03,-15572,15572,0.0,0.0,0.0005,0.09626444225687789
-0.94,0.94,6.32,0.143690010241372,0.03,-15666,15666,0.0,0.0,0.0005,0.0959228905726509
-0.92,0.92,5.55,0.14226019961602693,0.04,-15758,15758,0.0,0.0,0.0005,0.09563612122455259
-0.9,0.9,5.07,0.14084461655195007,0.05,-15848,15848,0.0,0.0,0.0005,0.09540329575021683
-0.88,0.88,5.48,0.13944311947549812,0.06,-15938,15938,0.0,0.0,0.0005,0.0952235927110299
-0.88,0.88,5.44,0.1380555682217789,0.06,-16026,16026,0.0,0.0,0.0005,0.09504570476238573
-0.92,0.92,6.51,0.1366818240206338,0.04,-16116,16116,0.0,0.0,0.0005,0.09476910708004622
-0.88,0.88,6.12,0.13532174948275888,0.06,-16204,16204,0.0,0.0,0.0005,0.09459527023648817
