avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.76,0.76,5.53,0.4316923907590687,0.12,-5155,5155,0.0,0.0,0.0005,0.1927151529579812
-0.92,0.92,5.61,0.42739676598911336,0.04,-5247,5247,0.0,0.0,0.0005,0.19091871544524175
-0.82,0.82,4.81,0.42314388552635285,0.09,-5329,5329,0.0,0.0,0.0005,0.18974537844436692
-0.84,0.84,4.49,0.4189333240366638,0.08,-5413,5413,0.0,0.0,0.0005,0.18848408228939204
-0.86,0.86,4.91,0.41476466041827703,0.07,-5499,5499,0.0,0.0,0.0005,0.18713782524713102
-0.9,0.9,5.23,0.41063747775966636,0.05,-5589,5589,0.0,0.0,0.0005,0.18559712391866082
-0.88,0.88,4.46,0.4065513632978508,0.06,-5677,5677,0.0,0.0,0.0005,0.1842017553605155
-0.8,0.8,5.02,0.40250590837711264,0.1,-5756,5756,0.0,0.0,0.0005,0.1832765630150533
-0.84,0.84,5.89,0.39850070840813034,0.08,-5840,5840,0.0,0.0,0.0005,0.1821541136832953
-0.92,0.92,4.99,0.39453536282751267,0.04,-5932,5932,0.0,0.0,0.0005,0.18062573916783142
-0.9,0.9,4.72,0.3906094750577395,0.05,-6022,6022,0.0,0.0,0.0005,0.17923625146261035
-0.98,0.98,4.58,0.3867226524674988,0.01,-6120,6120,0.0,0.0,0.0005,0.17745500473634354
-0.84,0.84,5.87,0.38287450633242015,0.08,-6204,6204,0.0,0.0,0.0005,0.17643995417144048
-0.92,0.92,4.85,0.3790646517961982,0.04,-6296,6296,0.0,0.0,0.0005,0.17503350170085558
-0.94,0.94,5.48,0.375292707832101,0.03,-6390,6390,0.0,0.0,0.0005,0.17355371900826447
-0.94,0.94,4.9,0.37155829720486555,0.03,-6484,6484,0.0,0.0,0.0005,0.1721038278961721
-0.92,0.92,5.19,0.3678610464329692,0.04,-6576,6576,0.0,0.0,0.0005,0.17078292170782922
-0.96,0.96,4.92,0.36420058575127745,0.02,-6671,6671,0.0,0.0,0.0005,0.1692901692901693
-0.88,0.88,5.49,0.36057654907406234,0.06,-6759,6759,0.0,0.0,0.0005,0.16821880207822762
-0.96,0.96,5.37,0.35698857395839245,0.02,-6855,6855,0.0,0.0,0.0005,0.1667799242791962
-0.86,0.86,5.71,0.35343630156788247,0.07,-6941,6941,0.0,0.0,0.0005,0.16584943755408132
-0.96,0.96,4.9,0.34991937663680617,0.02,-7037,7037,0.0,0.0,0.0005,0.16446052756880297
-0.94,0.94,5.25,0.34643744743456717,0.03,-7131,7131,0.0,0.0,0.0005,0.1631921516838034
-0.86,0.86,5.52,0.34299016573052,0.07,-7217,7217,0.0,0.0,0.0005,0.16232127838519764
-0.94,0.94,5.29,0.33957718675914567,0.03,-7311,7311,0.0,0.0,0.0005,0.16109619479677809
-0.94,0.94,5.26,0.3361981691855686,0.03,-7407,7407,0.0,0.0,0.0005,0.15989358774424364
-0.92,0.92,5.64,0.33285277507142214,0.04,-7497,7497,0.0,0.0,0.0005,0.15880374511408055
-0.9,0.9,5.62,0.32954066984104946,0.05,-7586,7586,0.0,0.0,0.0005,0.1578236194937393
-0.82,0.82,5.68,0.32626152224804283,0.09,-7668,7668,0.0,0.0,0.0005,0.15721810552629228
-0.92,0.92,4.99,0.32301500434211516,0.04,-7760,7760,0.0,0.0,0.0005,0.15618086894965047
-0.94,0.94,5.16,0.3198007914363015,0.03,-7854,7854,0.0,0.0,0.0005,0.15507411630558723
-0.9,0.9,5.52,0.3166185620744876,0.05,-7944,7944,0.0,0.0,0.0005,0.154160507781932
-0.92,0.92,5.54,0.31346799799925945,0.04,-8036,8036,0.0,0.0,0.0005,0.1531764503060081
-0.96,0.96,5.55,0.3103487841200748,0.02,-8132,8132,0.0,0.0,0.0005,0.15203828732586958
-0.94,0.94,4.8,0.30726060848175163,0.03,-8226,8226,0.0,0.0,0.0005,0.15100415219049232
-0.96,0.96,5.27,0.3042031622332665,0.02,-8324,8324,0.0,0.0,0.0005,0.14990336946475086
-0.92,0.92,5.35,0.30117613959686973,0.04,-8414,8414,0.0,0.0,0.0005,0.14898758436796933
-0.92,0.92,5.53,0.2981792378375013,0.04,-8505,8505,0.0,0.0,0.0005,0.14808693496405256
-0.96,0.96,5.03,0.2952121572325153,0.02,-8601,8601,0.0,0.0,0.0005,0.14703712810425376
-0.98,0.98,5.06,0.29227460104170494,0.01,-8699,8699,0.0,0.0,0.0005,0.14592309568327777
-0.9,0.9,5.14,0.28936627547762456,0.05,-8789,8789,0.0,0.0,0.0005,0.1451495847109104
-0.96,0.96,5.71,0.28648688967620767,0.02,-8885,8885,0.0,0.0,0.0005,0.1441484681225502
-0.94,0.94,5.22,0.28363615566767725,0.03,-8979,8979,0.0,0.0,0.0005,0.14324259979366716
-0.94,0.94,5.63,0.2808137883477466,0.03,-9073,9073,0.0,0.0,0.0005,0.14235099598456816
-0.9,0.9,5.08,0.27801950544910525,0.05,-9163,9163,0.0,0.0,0.0005,0.1416295601906101
-0.9,0.9,4.89,0.2752530275131885,0.05,-9253,9253,0.0,0.0,0.0005,0.14091930858073018
-0.96,0.96,5.77,0.27251407786223053,0.02,-9351,9351,0.0,0.0,0.0005,0.13998923159756943
-0.94,0.94,5.55,0.26980238257159034,0.03,-9444,9444,0.0,0.0,0.0005,0.13914968323028776
-0.96,0.96,5.53,0.26711767044235935,0.02,-9540,9540,0.0,0.0,0.0005,0.13824710249223543
-0.88,0.88,5.52,0.2644596729742376,0.06,-9628,9628,0.0,0.0,0.0005,0.13765882264491391
-0.94,0.94,6.06,0.2618281243386805,0.03,-9722,9722,0.0,0.0,0.0005,0.13685545854786957
-0.96,0.96,5.1,0.2592227613523128,0.02,-9818,9818,0.0,0.0,0.0005,0.13598992667209836
-0.88,0.88,6.02,0.2566433234506087,0.06,-9906,9906,0.0,0.0,0.0005,0.1354312182927726
-0.88,0.88,4.68,0.25408955266183103,0.06,-9994,9994,0.0,0.0,0.0005,0.13488066564484344
-0.9,0.9,5.48,0.251561193581232,0.05,-10084,10084,0.0,0.0,0.0005,0.13426563292515034
-0.96,0.96,5.29,0.24905799334551096,0.02,-10180,10180,0.0,0.0,0.0005,0.1334436371484066
-0.94,0.94,5.6,0.24657970160752318,0.03,-10274,10274,0.0,0.0,0.0005,0.13270480679951432
-0.98,0.98,4.91,0.24412607051124421,0.01,-10371,10371,0.0,0.0,0.0005,0.13183462165803844
-0.94,0.94,5.15,0.24169685466698065,0.03,-10465,10465,0.0,0.0,0.0005,0.1311175269347229
-0.94,0.94,6.0,0.2392918111268288,0.03,-10559,10559,0.0,0.0,0.0005,0.13041046080693658
-0.96,0.96,4.9,0.23691069936037742,0.02,-10655,10655,0.0,0.0,0.0005,0.12964377473786542
-0.92,0.92,5.18,0.23455328123065203,0.04,-10747,10747,0.0,0.0,0.0005,0.12902558444245224
-0.92,0.92,5.47,0.23221932097029852,0.04,-10839,10839,0.0,0.0,0.0005,0.12841586192726526
-0.94,0.94,5.3,0.22990858515800353,0.03,-10933,10933,0.0,0.0,0.0005,0.12774641180872048
-0.94,0.94,5.8,0.22762084269515043,0.03,-11027,11027,0.0,0.0,0.0005,0.12708600770218229
-0.9,0.9,5.84,0.22535586478270647,0.05,-11117,11117,0.0,0.0,0.0005,0.12656868666532448
-0.94,0.94,5.25,0.2231134248983408,0.03,-11211,11211,0.0,0.0,0.0005,0.12592493833744417
-0.94,0.94,5.11,0.22089329877376948,0.03,-11304,11304,0.0,0.0,0.0005,0.12528971591285346
-0.98,0.98,5.54,0.21869526437232614,0.01,-11402,11402,0.0,0.0,0.0005,0.12453128083678705
-0.9,0.9,5.28,0.21651910186675627,0.05,-11492,11492,0.0,0.0,0.0005,0.12404418011894647
-0.94,0.94,5.33,0.21436459361723184,0.03,-11586,11586,0.0,0.0,0.0005,0.12343354327641062
-0.98,0.98,5.16,0.21223152414958518,0.01,-11684,11684,0.0,0.0,0.0005,0.12270176117669827
-0.94,0.94,5.24,0.21011968013375878,0.03,-11778,11778,0.0,0.0,0.0005,0.1221075572078713
-0.88,0.88,6.23,0.20802885036247035,0.06,-11866,11866,0.0,0.0,0.0005,0.12171199286669639
-0.98,0.98,5.38,0.20595882573009017,0.01,-11964,11964,0.0,0.0,0.0005,0.12100499968356433
-0.92,0.92,5.59,0.20390939921172724,0.04,-12056,12056,0.0,0.0,0.0005,0.12049556631658387
-0.92,0.92,5.0,0.20188036584252542,0.04,-12148,12148,0.0,0.0,0.0005,0.1199925004687207
-0.96,0.96,5.43,0.19987152269716466,0.02,-12243,12243,0.0,0.0,0.0005,0.11937146761070741
-0.96,0.96,5.03,0.1978826688695654,0.02,-12339,12339,0.0,0.0,0.0005,0.11875810135176841
-0.92,0.92,5.17,0.195913605452797,0.04,-12431,12431,0.0,0.0,0.0005,0.11827495245690449
-0.94,0.94,4.83,0.19396413551918396,0.03,-12525,12525,0.0,0.0,0.0005,0.11773672337052618
-0.9,0.9,5.9,0.1920340641006117,0.05,-12615,12615,0.0,0.0,0.0005,0.11732622265317254
-0.92,0.92,5.19,0.19012319816902712,0.04,-12707,12707,0.0,0.0,0.0005,0.11686043009457261
-0.98,0.98,5.32,0.1882313466171339,0.01,-12805,12805,0.0,0.0,0.0005,0.11622058559367703
-0.98,0.98,4.94,0.18635832023927978,0.01,-12903,12903,0.0,0.0,0.0005,0.1155883578358431
-0.92,0.92,5.44,0.1845039317125339,0.04,-12995,12995,0.0,0.0,0.0005,0.11514111591030117
-0.9,0.9,5.44,0.1826679955779523,0.05,-13085,13085,0.0,0.0,0.0005,0.1147579554143874
-0.94,0.94,5.58,0.1808503282220301,0.03,-13178,13178,0.0,0.0,0.0005,0.11426232384071107
-0.94,0.94,5.29,0.1790507478583385,0.03,-13272,13272,0.0,0.0,0.0005,0.11377245508982035
-0.96,0.96,4.86,0.17726907450934348,0.02,-13368,13368,0.0,0.0,0.0005,0.11323044910698804
-0.96,0.96,4.92,0.17550512998840695,0.02,-13464,13464,0.0,0.0,0.0005,0.11269467271995862
-0.86,0.86,5.79,0.17375873788196544,0.07,-13550,13550,0.0,0.0,0.0005,0.1124507171018799
-0.9,0.9,5.41,0.17202972353188736,0.05,-13640,13640,0.0,0.0,0.0005,0.11209590364183854
-0.9,0.9,5.36,0.17031791401800456,0.05,-13730,13730,0.0,0.0,0.0005,0.11174509914694085
-0.96,0.96,5.42,0.16862313814081933,0.02,-13826,13826,0.0,0.0,0.0005,0.11122970619628111
-0.9,0.9,5.59,0.16694522640438217,0.05,-13916,13916,0.0,0.0,0.0005,0.11088765990726775
-0.92,0.92,5.87,0.16528401099933998,0.04,-14008,14008,0.0,0.0,0.0005,0.11049386145214155
-0.96,0.96,5.36,0.163639325786154,0.02,-14103,14103,0.0,0.0,0.0005,0.10999392298768024
-0.86,0.86,5.95,0.16201100627848367,0.07,-14189,14189,0.0,0.0,0.0005,0.10977418823141585
-0.9,0.9,5.56,0.1603988896267364,0.05,-14279,14279,0.0,0.0,0.0005,0.10944757117097427
-0.96,0.96,5.38,0.1588028146017808,0.02,-14375,14375,0.0,0.0,0.0005,0.10896146948535405
-0.96,0.96,5.81,0.15722262157882166,0.02,-14471,14471,0.0,0.0,0.0005,0.10848062266904492
-0.92,0.92,5.76,0.15565815252143622,0.04,-14563,14563,0.0,0.0,0.0005,0.10811246707166282
-0.96,0.96,5.13,0.15410925096576863,0.02,-14659,14659,0.0,0.0,0.0005,0.10764130260413882
-0.92,0.92,5.66,0.15257576200488188,0.04,-14751,14751,0.0,0.0,0.0005,0.1072815275783203
-0.98,0.98,5.39,0.15105753227326543,0.01,-14849,14849,0.0,0.0,0.0005,0.10676683773345326
-0.98,0.98,4.78,0.1495544099314969,0.01,-14947,14947,0.0,0.0,0.0005,0.10625756539129519
-0.94,0.94,5.35,0.1480662446510568,0.03,-15040,15040,0.0,0.0,0.0005,0.10585833202450133
-0.92,0.92,4.98,0.14659288759929356,0.04,-15132,15132,0.0,0.0,0.0005,0.1055153377428259
-0.94,0.94,5.34,0.14513419142453915,0.03,-15226,15226,0.0,0.0,0.0005,0.10512408683487902
-0.92,0.92,5.84,0.143690010241372,0.04,-15318,15318,0.0,0.0,0.0005,0.10478841296840369
-0.92,0.92,5.11,0.14226019961602693,0.04,-15410,15410,0.0,0.0,0.0005,0.10445618173427004
-0.94,0.94,5.01,0.14084461655195007,0.03,-15504,15504,0.0,0.0,0.0005,0.10407632263660017
-0.84,0.84,5.53,0.13944311947549812,0.08,-15588,15588,0.0,0.0,0.0005,0.10395411400436526
-0.88,0.88,5.91,0.1380555682217789,0.06,-15678,15678,0.0,0.0,0.0005,0.10373213474066967
-0.94,0.94,5.78,0.1366818240206338,0.03,-15770,15770,0.0,0.0,0.0005,0.103361640118587
-0.9,0.9,5.76,0.13532174948275888,0.05,-15860,15860,0.0,0.0,0.0005,0.10309484525773711
